Zip,International,Admitted,Enrolled,ApplicantStatus,SexCode,School Type,RepeatingGrade,AdmissionsYr,BU Affiliation,SiblingConnection,InterviewRating,InterviewRating2,InterviewRating3,AppRecdDate,AppRecdMonth,InquiryDate,Ethnicity,Decision_Rating1,Decision_Rating2,Decision_Rating3,Decision_Rating4,SSATDate,SSATGrade,SSATVerbal,SSATQuantitative,SSATReading,SSATTotal
1854,,N,N,Wait List,M,Parochial,N,2008,,N,3.5,3.5,2.5,11/26/07,11,10/3/07,White/Caucasian,3.2,2.7,2.8,2.9,1/12/08,8,737,686,704,2127
2481,,N,N,WL-Decline,F,Private,N,2011,,N,5,5,5,10/28/10,10,9/24/10,Asian American,3.33,3.58,3.92,3.42,12/11/10,8,713,779,674,2166
2139,,Y,Y,Enrolled,F,Home Schooled,N,2013,,N,5,5,5,1/10/13,1,4/8/08,White/Caucasian,3.5,4.5,4.5,3.5,11/9/12,8,659,677,677,2013
1945,,Y,N,Decline,F,Public,N,2015,,N,5,5,4,11/30/14,11,3/3/14,Caucasian,4.33,4.28,3.33,3.58,10/18/14,8,773,770,701,2244
2130,,Y,Y,Enrolled,M,Private,N,2007,,N,,,,11/20/06,11,5/23/06,White/Caucasian,3,3.5,3,3.08,11/11/06,8,731,743,656,2130
1908,,Y,Y,Enrolled,F,Private,N,2015,,N,5,5,5,10/21/14,10,9/23/14,Caucasian,4.42,4.83,4.5,4.72,12/15/14,8,713,725,725,2163
1908,,Y,Y,Enrolled,M,Private,N,2017,,Y,,,,2/6/17,2,10/3/16,Caucasian,,,,,12/12/16,8,701,719,659,2079
2445,,Y,N,Decline,F,Private,N,2005,,N,,,,8/20/04,8,7/30/04,,5,5,5,15,12/11/04,9,330,349,330,1009
2090,,Y,N,Decline,M,Private,N,2013,,N,5,4,5,11/5/12,11,9/22/11,White/Caucasian,4,4,4,4.13,11/10/12,8,800,749,740,2289
2090,,Y,N,Decline,M,Private,N,2015,,N,5,5,5,12/14/14,12,9/26/14,Caucasian,4.13,4.5,4.5,4.5,10/18/14,8,800,755,728,2283
2130,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,2/9/05,2,2/2/05,,4,4,5,13,2/14/05,9,,,,
2458,,N,N,WL-Decline,M,Private,N,2015,,N,4,4,4,10/13/14,10,2/8/14,Caucasian,3.88,3.85,3.83,3.75,12/13/14,8,710,797,689,2196
1760,,Y,Y,Enrolled,M,Parochial,N,2015,,N,5,4,5,11/17/14,11,9/13/14,Caucasian,4.88,5,5,5,1/10/15,8,773,764,728,2265
2474,,N,N,Wait List,M,Public,N,2014,BU Employee,N,4,4,5,11/17/13,11,8/29/13,LatiN/Hispanic American,3.62,3.58,3.75,3.5,11/9/13,8,734,758,686,2178
1810,,Y,N,Decline,M,Private,N,2012,BU Employee,N,5.25,5.25,5.25,10/18/11,10,5/26/09,Asian American: Indian,5,5,5,5,10/15/11,8,800,800,734,2334
2460,,Y,Y,Enrolled,M,Public,N,2005,BU Employee,N,,,,1/4/05,1,6/11/04,White/Caucasian,5,4,4,13,1/20/05,8,329,337,315,981
2066,,Y,N,Decline,M,Private,N,2014,,N,4,4,3,12/3/13,12,5/23/13,Caucasian,4,4,4.25,4.17,11/9/13,8,749,758,692,2199
2478,,Y,Y,Enrolled,M,Private,N,2013,,N,,,,5/28/13,5,5/13/13,White/Caucasian,,,,,12/8/13,8,764,791,728,2283
2144,,Y,Y,Enrolled,F,Private,N,2010,,N,5,5,4.5,10/26/09,10,8/18/09,White/Caucasian,5,4.75,4.75,4.75,12/12/09,8,782,794,725,2301
2144,,Y,Y,Enrolled,M,Private,N,2012,,Y,4.5,4.5,4,10/13/11,10,9/6/11,White/Caucasian,5,5,5,5,11/12/11,8,761,800,776,2337
2461,,N,N,Rejected,M,Public,N,2006,,N,,,,12/13/05,12,4/4/05,,5,2,5,12,1/7/06,8,761,788,2253,704
2148,,N,N,Rejected,M,Public,N,2005,,N,,,,2/1/05,2,11/19/04,White/Caucasian,4,4,4,12,1/8/05,8,319,315,337,971
1907,,Y,N,Decline,M,Public,N,2011,,N,5,5,5,12/29/10,12,5/4/10,Middle Eastern,5,5,5,5,12/11/10,8,764,797,728,2289
2125,,N,N,Rejected,F,Public,N,2013,,N,3,3,2,11/6/12,11,9/20/12,White/Caucasian,2,2.67,2.67,2.33,11/10/12,8,692,677,626,1995
2125,,N,N,Rejected,M,Public,N,2013,,N,,,,12/27/12,12,12/27/12,LatiN/Hispanic American,2.88,3.25,3,2.88,1/5/13,8,578,698,626,1902
2145,,N,N,Rejected,M,Private,N,2017,,N,,,,10/4/16,10,9/11/16,,,,,,12/10/16,9,746,731,680,2157
2149,,N,N,Wait List,M,Parochial,N,2007,,N,,,,12/21/06,12,12/11/06,White/Caucasian,3.25,4,3.33,3.5,1/7/07,8,701,713,662,2076
2169,,N,N,Rejected,F,Parochial,N,2007,,N,,,,1/2/07,1,9/21/06,African American: Cape Verdean,2,4,3.5,2,12/9/06,8,602,635,623,1860
2149,,N,N,Rejected,M,Parochial,N,2016,,N,,,,10/2/15,10,5/14/15,,2.3,3,3.7,2.3,12/12/15,8,686,746,659,2091
91765,,Y,N,Decline,M,Public,N,2017,,N,,,,1/3/17,1,1/3/17,,,,,,1/7/17,10,800,800,728,2328
2155,,N,N,Rejected,F,Public,N,2011,,N,,,,1/4/11,1,7/6/10,White/Caucasian,2.43,2,2,2.13,1/8/11,8,707,728,656,2091
12303,,N,N,Wait List,M,Parochial,N,2017,,N,,,,3/6/17,3,3/6/17,LatiN/Hispanic American,,,,,,,,,,
2148,,Y,N,Decline,M,Public,N,2006,,N,,,,1/7/06,1,10/30/05,Asian,4,4,5,13,12/10/05,8,725,800,725,2250
2061,,Y,N,Decline,M,Private,N,2009,,N,5,5,5,11/3/08,11,10/15/07,White/Caucasian,3.92,5,4.83,4.67,11/13/08,8,740,719,728,2187
2446,,N,N,Rejected,F,Public,N,2017,,N,,,,12/31/16,12,11/30/16,Asian American,,,,,,,,,,
1778,,Y,Y,Enrolled,M,Public,N,2010,BU Employee,N,4,3,3,1/5/10,1,9/2/08,Multiracial: White/Asian,5,4.33,4.5,4.67,1/9/10,8,743,800,773,2316
2465,,Y,Y,Enrolled,M,Public,N,2010,,N,4,4,4,12/11/09,12,12/3/09,White/Caucasian,3.88,3.63,3.88,3.63,12/12/09,8,722,794,713,2229
2465,,Y,N,Decline,F,Private,N,2016,,Y,,,,10/4/15,10,9/23/14,,4,4.7,4.7,4.7,12/12/15,8,728,737,707,2172
2026,,N,N,Wait List,F,Public,N,2017,,N,,,,1/3/17,1,8/9/16,,,,,,12/10/16,8,686,707,662,2055
2138,,Y,N,Decline,M,Private,N,2006,,N,,,,12/29/05,12,5/2/05,Hispanic/White,5,4,5,14,12/10/05,8,776,752,761,2289
2138,,Y,N,Decline,M,Private,N,2005,,N,,,,12/8/04,12,8/3/04,,5,4,5,14,11/13/04,8,336,346,330,1012
2067,,N,N,Rejected,F,Home Schooled,N,2006,,N,,,,12/8/05,12,10/30/05,,4,3,4,11.5,12/10/05,8,698,695,695,2088
2067,,N,N,Wait List,F,Public,N,2007,,N,,,,1/2/07,1,11/6/06,White/Caucasian,4,3,4,11.5,12/9/06,9,716,734,722,2172
2136,,N,N,Rejected,M,Public,N,2013,,N,3,3,4,1/25/13,1,1/25/13,LatiN/Hispanic American,2.33,3.67,4.5,2.92,1/5/13,8,653,671,614,1938
2458,,Y,Y,Enrolled,F,Public,N,2007,,N,,,,1/16/07,1,1/16/07,Multiracial: Japanese/Colombia,4,3.17,3.33,3.25,2/3/07,8,710,716,710,2136
2461,,Y,N,Decline,M,Public,N,2014,,N,4,4,4,10/27/13,10,10/6/13,Caucasian,4.25,5,4.5,4.63,12/7/13,8,773,734,728,2235
2169,,N,N,Rejected,F,Private,N,2006,,N,,,,11/22/05,11,9/20/05,White/Caucasian,4,3,4,11,11/12/05,8,734,683,722,2139
2138,,Y,Y,Enrolled,F,Private,N,2011,,N,4.75,4,4,6/23/11,6,5/17/11,White/Caucasian,,,,,6/11/11,8,800,770,794,2364
2180,,Y,Y,Enrolled,F,Parochial,N,2016,,N,,,,11/30/15,11,10/1/15,,4.3,5,5,5,1/9/16,8,782,680,728,2190
1908,,Y,N,Decline,F,Private,N,2007,,N,,,,9/29/06,9,9/21/06,White/Caucasian,5,3.5,4,3.875,12/10/06,8,773,779,743,2295
1890,,N,N,Wait List,M,Private,N,2016,,N,,,,10/28/15,10,10/5/15,,3.7,2.7,3,2.7,10/17/15,8,710,791,692,2193
2131,,N,N,Wait List,M,Private,N,2016,,N,,,,1/20/16,1,9/15/15,,5,3,3,3,1/9/16,8,791,794,791,2376
2492,,N,N,Rejected,M,Public,N,2009,,N,3.5,4,3.5,10/28/08,10,12/7/07,White/Caucasian,2.67,3.67,3.33,2.92,11/8/08,8,623,668,668,1959
2118,,Y,N,Decline,F,Private,N,2007,,N,,,,9/29/06,9,8/29/06,White/Caucasian,3.5,3,3,3,1/6/07,8,737,731,683,2151
2445,,Y,Y,Enrolled,M,Private,N,2006,,N,,,,10/12/05,10,9/9/04,White/Caucasian,4,3,4,11,12/10/05,8,707,758,662,2127
2136,,N,N,Rejected,F,Public,N,2007,,N,,,,1/4/07,1,10/31/06,African American,1,2,2,1,1/6/07,8,608,632,590,1830
2067,,Y,N,Decline,M,Private,N,2017,,N,,,,10/31/16,10,11/3/15,,,,,,10/15/16,8,749,800,791,2340
2482,,Y,N,Decline,F,Parochial,N,2005,,N,,,,11/17/04,11,9/13/04,White/Caucasian,4,3.5,3,10.5,1/8/05,8,312,311,312,935
2482,,Y,N,Decline,F,Parochial,N,2011,,N,3.5,3.25,3.25,10/15/10,10,5/14/10,,3.5,3.67,3,3,11/13/10,8,701,725,680,2106
2459,,Y,Y,Enrolled,F,Public,N,2009,,N,5,5,5,1/30/09,1,10/8/08,African American,4.5,5,4.75,5,1/2/09,8,725,776,689,2190
2468,,Y,N,Decline,F,Public,N,2015,,N,4,4,4,10/14/14,10,10/6/14,Caucasian,3.67,3.62,3.58,3.45,,,,,,
2062,,N,N,Wait List,M,Public,Y,2013,,N,5,4,5,1/19/13,1,12/2/12,Asian American,2.33,3.92,4,2.92,1/5/13,9,653,743,677,2073
2116,,Y,N,Decline,F,Private,N,2011,,N,4.5,5,5,10/20/10,10,9/22/10,Hispanic,4.5,4.5,4,4,12/11/10,9,737,758,728,2223
2459,,Y,Y,Enrolled,F,Public,N,2011,,Y,5,5,5,10/20/10,10,1/21/10,White/Caucasian,4.88,4.88,4.5,4.88,11/13/10,8,758,794,731,2283
2459,,Y,Y,Enrolled,F,Private,N,2006,,N,,,,1/3/06,1,9/14/05,White/Caucasian,3.5,5,4,12.5,1/26/06,8,716,677,728,2121
2140,,N,N,Rejected,M,Public,N,2012,BU Employee,N,3,4,3,10/24/11,10,11/8/10,White/Caucasian,2,3,3.5,2,2/9/12,8,605,674,605,1884
2056,,Y,N,Decline,F,Private,N,2010,,N,4,4.5,5,11/30/09,11,9/16/09,White/Caucasian,3.78,3.42,3.58,3.5,12/12/09,8,770,692,686,2148
2476,,Y,N,Decline,M,Private,N,2015,,N,5,5,5,9/14/14,9,5/3/14,Caucasian,4.67,4.33,4.5,4.5,10/18/14,8,794,791,716,2301
2118,,Y,Y,Enrolled,M,Public,N,2007,,N,,,,12/14/06,12,10/29/06,White/Caucasian,4.33,5,4.33,4.33,12/9/06,8,758,779,731,2268
2118,,Y,Y,Enrolled,M,Public,N,2010,,Y,4,4,4,10/26/09,10,9/9/09,White/Caucasian,4,4,4,4,10/17/09,8,737,749,701,2187
78746,,N,N,Wait List,M,Public,N,2016,,N,,,,9/19/15,9,7/31/15,,2.7,3,3.7,2.7,1/9/16,8,662,749,632,2043
2138,,Y,N,Decline,F,Private,N,2012,,N,4.5,4.5,5,1/23/12,1,10/27/11,Hispanic,3.38,3.63,4,3.58,12/10/11,8,722,737,662,2121
2148,,N,N,Rejected,F,Public,N,2012,,N,3,2.75,2.5,1/23/12,1,11/18/10,African American,2.5,2.5,2,2.5,12/10/11,8,623,683,620,1926
2038,,N,N,Wait List,M,Public,N,2017,,N,,,,10/25/16,10,5/5/15,,,,,,1/21/17,8,773,782,662,2217
2090,,Y,N,Decline,M,Public,N,2013,,N,5,4,5,12/30/12,12,12/18/12,Asian American,4,4,4,4,12/8/12,8,734,800,695,2229
6103,,N,N,Rejected,M,Parochial,N,2011,,N,,,,8/8/11,8,7/11/11,Asian,,,,,7/25/11,9,602,779,656,2037
2446,,Y,N,Decline,F,Home Schooled,N,2016,,N,,,,12/15/15,12,8/11/15,,3,4.5,3.5,3,1/10/16,8,782,668,692,2142
2481,,Y,N,Decline,M,Public,N,2016,,N,,,,11/30/15,11,5/5/15,,4,4.7,4.7,4.7,11/14/15,8,716,800,686,2202
2139,,N,N,Wait List,F,Public,N,2010,BU Employee,N,4.5,4,4,2/2/10,2,11/3/09,White/Caucasian,4.42,5,4.83,4.68,11/14/09,9,800,743,794,2337
2131,,N,N,Rejected,F,Public,N,2008,,N,3.5,3,3.5,1/3/08,1,10/3/07,Hispanic,1.75,3,2.25,1.9,12/8/07,8,623,599,644,1866
2493,,Y,N,Decline,M,Public,N,2016,,N,,,,12/2/15,12,10/7/15,,5,5,3.7,4,1/9/16,8,761,800,707,2268
3087,,Y,N,Decline,M,Public,N,2008,,N,4,4.5,4,12/14/07,12,9/11/07,White/Caucasian,3.75,4.8,4.8,4.2,12/8/07,8,716,737,644,2097
7704,,N,N,Wait List,M,Private,N,2009,,N,4,4,3.5,11/7/08,11,3/28/07,White/Caucasian,4,4,4,4,12/13/08,8,728,728,692,2148
2458,,Y,Y,Enrolled,M,Private,N,2006,,N,,,,10/2/05,10,5/3/04,White/Caucasian,3.5,5,4,12.5,11/12/05,8,752,695,665,2112
2138,,Y,Y,Enrolled,M,Private,N,2007,,N,,,,12/20/06,12,9/20/05,Middle Eastern: Algerian,4,5,5,5,1/6/07,7,698,737,716,2151
1930,,Y,N,Decline,F,Private,N,2006,,N,,,,10/31/05,10,9/8/05,White/Caucasian,4,5,5,14,12/10/05,8,791,689,701,2181
2139,,Y,Y,Enrolled,F,Public,N,2013,,N,3,4,4,11/25/12,11,10/28/12,White/Caucasian,3.33,4,3.33,3.92,12/8/12,8,719,665,782,2166
1581,,N,N,Wait List,M,Private,N,2017,,N,,,,10/11/16,10,8/15/16,,,,,,12/10/16,8,698,707,662,2067
2148,,N,N,Rejected,M,Parochial,N,2005,,N,,,,10/22/04,10,10/13/04,African American,2,3,2,7,1/8/05,8,288,318,308,914
2421,,Y,Y,Enrolled,F,Private,N,2007,,N,,,,11/21/06,11,6/29/06,White/Caucasian,4,5,5,5,12/9/06,8,770,800,767,2337
2132,,Y,Y,Enrolled,M,Parochial,N,2005,,N,,,,11/15/04,11,8/13/04,,5,5,5,15,11/29/04,8,340,338,330,1008
2151,,Y,N,Decline,F,Public,N,2017,,N,,,,1/6/17,1,11/8/16,,,,,,1/7/17,9,551,689,605,1845
2474,,Y,N,Decline,M,Private,N,2016,,N,,,,11/30/15,11,10/24/15,,4.3,4.7,4,4,12/12/15,8,797,758,752,2307
1720,,N,N,Rejected,M,Private,N,2014,,N,3,2,3,11/6/13,11,10/26/13,Caucasian,2.5,2.91,3,2.71,11/9/13,8,686,719,647,2052
2151,,N,N,Rejected,M,Public,N,2006,,N,,,,12/14/05,12,5/6/05,Lebanese/Moroccan,4,4,3,11,2/4/06,8,668,743,656,2067
2481,,Y,Y,Enrolled,M,Home Schooled,N,2009,,N,5,3.5,1,9/29/08,9,9/22/08,White/Caucasian,4.5,4,2.83,3.25,11/8/08,9,800,800,782,2382
2155,,N,N,Wait List,F,Parochial,N,2016,,N,,,,12/2/15,12,10/1/15,,2.7,3,3.3,2.7,10/10/15,8,635,680,650,1965
2459,,N,N,Rejected,M,Private,N,2007,,N,,,,1/2/07,1,8/18/06,White/Caucasian,2.67,3,3,2.67,1/6/07,8,662,737,665,2064
2124,,N,N,Rejected,M,Home Schooled,Y,2013,,N,3,2,4,1/30/13,1,11/1/12,White/Caucasian,2.5,2.5,3.5,2.5,1/5/13,9,647,602,620,1869
2124,,N,N,Wait List,M,Parochial,N,2012,,N,4,4,3,10/28/11,10,5/14/10,White/Caucasian,3.08,3.83,3.83,3.52,12/10/11,8,689,677,701,2067
2459,,N,N,Rejected,M,Public,Y,2011,BU Employee,N,,,,1/31/11,1,1/7/11,White/Caucasian,2.5,2,3.5,1.67,2/5/11,11,752,755,701,2208
2128,,N,N,WL-Decline,M,Public,N,2011,,N,4,4,4,12/29/10,12,9/24/10,Middle Eastern,4,3.87,3,3.5,11/19/10,8,695,767,686,2148
2155,,N,N,Rejected,M,International,N,2011,,N,,,,4/27/11,4,4/27/11,Asian,,,,,12/11/10,8,680,800,668,2148
2043,,Y,Y,Enrolled,M,Private,N,2011,,N,5,5,5,11/16/10,11,9/30/10,White/Caucasian,4.67,4.08,4,4,10/16/10,8,767,800,764,2331
2043,,Y,Y,Enrolled,M,Private,N,2013,,Y,3,3,2,11/13/12,11,9/8/12,White/Caucasian,3.58,3.33,3.58,3.33,1/5/13,8,704,728,671,2103
2468,,Y,Y,Enrolled,M,Private,N,2011,,N,5,5,4.5,11/4/10,11,10/8/10,White/Caucasian,4.63,5,4.63,4.63,12/11/10,8,800,776,710,2286
2459,,Y,N,Decline,M,Public,N,2009,,N,5,5,5,11/18/08,11,9/24/08,White/Caucasian,3.5,4.75,5,4.25,12/13/08,8,668,713,710,2091
2476,,Y,Y,Enrolled,M,Private,N,2012,,N,4,4,4,12/8/11,12,6/24/11,White/Caucasian,4.33,4.25,3.67,4,1/7/12,8,752,800,728,2280
1902,,N,N,Rejected,M,Public,N,2007,,N,,,,1/30/07,1,1/17/07,White/Caucasian,3,2.5,1.5,1.5,1/6/07,8,677,713,695,2085
2128,,N,N,Rejected,M,Public,N,2008,,N,3.5,4,4,1/3/08,1,12/11/07,Hispanic,2.3,2.9,3.5,2.75,12/8/07,8,662,665,674,2001
2474,,N,N,WL-Decline,F,Parochial,N,2014,,N,4,4,4,12/2/13,12,10/29/13,Caucasian,3.67,3.97,3.33,3.5,12/7/13,8,710,722,683,2115
1772,,Y,N,Decline,M,Private,Y,2015,,N,4,4,3,1/19/15,1,8/20/14,Caucasian,4.33,4,4.58,4.42,12/13/14,9,779,770,800,2349
1772,,Y,N,Decline,M,Private,N,2016,,N,,,,1/22/16,1,8/3/15,,4,4,5,4,12/21/15,8,740,746,725,2211
,,Y,Y,Enrolled,F,Private,N,2007,,N,,,,12/14/06,12,10/12/06,White/Caucasian,3.25,3.67,3.25,3.58,1/6/07,8,683,791,665,2139
2129,,Y,Y,Enrolled,F,Private,N,2010,,N,5,5,5,12/16/09,12,10/27/08,White/Caucasian,4,4.17,4.67,4.33,12/12/09,8,728,776,701,2205
1760,,Y,Y,Enrolled,M,Private,N,2009,,N,4.5,5,5,1/29/09,1,1/26/09,White/Caucasian,5,5,5,5,,,,,,
2120,,N,N,Rejected,F,Public,N,2012,,N,3.5,5,4.5,12/24/11,12,10/23/11,African American,2.17,3.67,3.17,2.58,2/1/12,8,647,722,638,2007
2140,,N,N,Wait List,F,Private,N,2006,,N,,,,1/3/06,1,11/14/05,White/Caucasian,3,3.5,5,11.5,2/4/06,8,755,728,722,2205
2180,,N,N,Rejected,F,Public,N,2010,,N,4,4,5,,1,12/8/09,,,,,0,1/9/10,9,707,650,704,2061
2130,,Y,Y,Enrolled,M,Private,N,2008,,N,5,4,4.5,11/1/07,11,9/25/07,White/Caucasian,3.75,3.8,3.9,3.8,1/12/08,8,749,680,704,2133
2458,,N,N,Rejected,M,Public,N,2006,,Y,,,,1/18/06,1,9/13/05,White/Caucasian,3,4,1,8,2/4/06,8,674,608,638,1920
2458,,Y,Y,Enrolled,F,Public,N,2009,BU Employee,N,4,5,4,12/18/08,12,11/28/08,White/Caucasian,2.33,3,3.67,2.83,1/10/09,8,629,674,653,1956
2458,,Y,Y,Enrolled,M,Public,N,2008,,N,4.5,4.5,4.5,1/7/08,1,9/25/07,White/Caucasian,4,3.9,4,4,1/16/08,8,773,749,722,2244
2062,,Y,Y,Enrolled,F,Parochial,N,2016,,N,,,,10/7/15,10,9/15/15,,4,4,3.7,4,11/14/15,8,749,728,782,2259
1810,,Y,Y,Enrolled,M,Private,N,2016,,N,,,,11/23/15,11,11/18/14,,3.3,3.7,4,3.3,11/14/15,8,734,710,677,2121
2459,,Y,Y,Enrolled,M,Private,N,2005,,Y,,,,12/8/04,12,10/8/04,White/Caucasian,4,5,5,14,2/1/05,8,328,343,321,992
2472,,Y,N,Decline,F,Public,N,2016,,N,,,,12/16/15,12,10/31/15,,3.3,3.7,3.7,3.3,1/9/16,8,710,707,707,2124
2176,,Y,Y,Enrolled,M,Public,N,2011,,N,4,4,3,12/29/10,12,12/29/10,White/Caucasian,4,4.5,4,4.13,1/8/11,8,692,800,722,2214
1772,,N,N,Wait List,M,Public,N,2016,,N,,,,1/8/16,1,10/6/15,,3.3,3.7,4,3.3,2/6/16,8,710,800,641,2151
2116,,Y,Y,Enrolled,M,Private,N,2010,,N,5,5,3.5,11/10/09,11,11/4/09,White/Caucasian,,,,,,,,,,
2116,,Y,Y,Enrolled,M,Public,N,2016,BU Employee,N,,,,10/27/15,10,11/30/14,,3,3.3,4,3,11/14/15,8,698,731,692,2121
2176,,N,N,Rejected,M,Parochial,N,2011,,N,2.75,2.75,2.75,10/20/10,10,8/5/10,Asian American,2.5,3,2,2.38,12/11/10,8,659,701,620,1980
1936,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,10/17/04,10,9/30/04,White/Caucasian,4.5,5,4.5,14,12/11/04,8,334,321,325,980
2465,,Y,Y,Enrolled,M,Private,N,2016,,N,,,,12/7/15,12,11/12/15,,4.3,5,5,4.3,1/9/16,8,737,800,707,2244
2131,,N,N,Wait List,F,Public,N,2013,,N,2,3,2,10/18/12,10,10/1/12,Hispanic,2.5,3.33,2.67,2.83,11/10/12,8,647,740,671,2058
2128,,N,N,Wait List,F,Public,N,2014,,N,3,4,4,11/14/13,11,11/14/13,LatiN/Hispanic American,3.17,4.17,3.67,3.25,12/7/13,8,653,692,689,2034
2120,,N,N,Rejected,F,Public,N,2014,,N,2,3,2,12/17/13,12,9/3/13,LatiN/Hispanic American,1.5,2.5,2,2,12/7/13,8,542,563,602,1707
2150,,Y,N,Decline,M,Public,N,2016,,N,,,,12/9/15,12,10/4/15,,4,4.3,4.7,4.3,12/12/15,8,725,743,725,2193
2135,,Y,Y,Enrolled,M,Private,N,2007,,N,,,,2/1/07,2,11/2/06,White/Caucasian,4,3.67,3.33,4,12/9/06,8,707,734,698,2139
2128,,N,N,Rejected,F,Public,N,2011,,N,3.5,3.5,3.5,1/18/11,1,10/8/10,,3.33,3.5,3.17,3.07,12/11/10,8,671,749,650,2070
2176,,N,N,Rejected,M,Private,N,2009,,N,4,4,4,11/25/08,11,6/30/08,White/Caucasian,3,2.67,3,2.33,1/10/09,8,719,665,716,2100
2130,,Y,Y,Enrolled,F,Private,N,2017,,N,,,,10/11/16,10,9/6/16,LatiN/Hispanic American,,,,,1/7/17,8,743,746,716,2205
2067,,N,N,Rejected,M,Public,N,2013,BU Employee,N,5,4,4,11/25/12,11,9/3/12,White/Caucasian,2.5,4,4.17,3,1/5/13,8,659,632,632,1923
2474,,Y,N,Decline,F,Public,N,2006,,Y,,,,10/31/05,10,9/30/05,White/Caucasian,5,5,5,15,1/7/06,8,800,779,731,2310
2445,,Y,Y,Enrolled,M,Public,N,2005,BU Employee,N,,,,12/17/04,12,10/25/04,White/Caucasian,3.5,3.5,4,11,12/20/04,8,324,333,325,982
,,Y,Y,Enrolled,F,Public,N,2008,,N,5,5,5,12/7/07,12,11/27/07,White/Caucasian,4.2,4.3,3.8,3.8,,,,,,
2446,,N,N,Rejected,M,Public,N,2012,,N,5,5,5,10/26/11,10,10/26/11,White/Caucasian,3.32,3.5,3.67,3.27,11/12/11,10,734,743,713,2190
2032,,N,N,Rejected,M,Private,N,2006,,N,,,,12/13/05,12,10/30/05,White/Caucasian,4,3,4,11,11/12/05,8,779,683,650,2112
2301,,Y,N,Decline,M,Private,N,2013,,N,5,5,5,10/6/12,10,10/5/12,White/Caucasian,4.88,4.75,4.88,4.75,10/13/12,8,728,800,719,2247
1952,,N,N,Wait List,F,Public,N,2010,,N,4,4,4,1/21/10,1,3/23/09,White/Caucasian,3.17,3.17,3.25,3.25,12/12/09,8,698,710,695,2103
2184,,N,N,Rejected,M,Public,N,2017,,N,,,,1/1/17,1,10/26/16,,,,,,11/12/16,8,614,710,599,1923
2151,,N,N,Wait List,F,Public,N,2013,,N,4,4,4,12/26/12,12,10/31/12,Asian American,3.17,4.67,3.67,3.42,12/8/12,8,677,716,677,2070
2149,,N,N,Rejected,M,Parochial,N,2006,,N,,,,1/3/06,1,9/8/05,Asian,4,4,3,11,12/10/05,8,671,638,731,2040
2481,,Y,Y,Enrolled,F,Private,N,2008,,N,5,5,4,10/12/07,10,6/26/07,White/Caucasian,3.7,3.9,4.3,4,12/8/07,8,749,686,713,2148
2140,,N,N,Rejected,M,Private,N,2009,,N,4,4,5,11/18/08,11,9/16/08,Multiracial,2.83,2.67,3.17,3.17,12/13/08,8,674,713,662,2049
2140,,N,N,Rejected,M,Private,N,2013,,N,4,3,3,1/8/13,1,11/30/12,White/Caucasian,1.5,3,2.83,1.92,1/5/13,8,713,659,632,2004
2067,,Y,N,Decline,M,Public,N,2017,,N,,,,12/8/16,12,11/20/16,,,,,,1/7/17,8,800,800,716,2316
2763,,Y,N,Decline,F,Private,N,2010,,N,4,4,3,10/26/09,10,7/30/09,White/Caucasian,4.17,4.33,3.83,4,10/17/09,8,800,791,707,2298
2324,,Y,N,Decline,M,Private,N,2013,,N,5,5,4,1/28/13,1,1/8/13,Asian American,4.75,5,5,4.88,12/8/12,8,773,773,707,2253
2476,,Y,N,Decline,M,Public,N,2011,,N,,,,1/10/11,1,1/5/11,White/Caucasian,3.18,3.25,2.92,3,1/8/11,8,698,743,734,2175
2420,,Y,N,Decline,M,Public,N,2005,BUA Fac/Staff,N,,,,1/28/05,1,1/20/05,,5,4,5,14,1/8/05,,343,350,327,1020
2446,,Y,N,Decline,M,Private,N,2012,,N,5,5,5,10/30/11,10,9/27/11,White/Caucasian,4.25,4.08,4.33,4.25,11/12/11,8,752,782,776,2310
2120,,N,N,Rejected,F,Other,N,2014,,N,4,4,3,2/12/14,2,11/18/13,African American,,,,,,,,,,
1773,,Y,Y,Enrolled,F,Private,N,2007,,N,,,,11/2/06,11,9/26/06,Multiracial: Iranian/White,4.5,4.5,4.5,4.5,11/11/06,8,740,743,701,2184
2446,,Y,Y,Enrolled,F,Public,N,2012,,N,4,4,4,10/24/11,10,10/11/11,White/Caucasian,5,4.5,4.67,4.67,1/7/12,8,800,800,728,2328
2124,,N,N,Rejected,M,Parochial,N,2017,,N,,,,11/22/16,11,9/11/14,,,,,,12/10/16,8,695,662,692,2049
2367,,Y,Y,Enrolled,M,Public,N,2006,,N,,,,10/2/05,10,10/4/04,White/Caucasian,5,5,5,15,12/10/05,8,713,800,725,2238
2367,,Y,Y,Enrolled,M,Private,N,2008,,Y,5,5,5,10/17/07,10,9/19/06,White/Caucasian,4.25,5,5,4.75,1/12/08,8,767,749,656,2172
2048,,N,N,Rejected,M,Public,N,2007,,N,,,,10/24/06,10,9/9/02,White/Caucasian,2.67,2,2,2,1/6/07,8,734,656,677,2067
2116,,N,N,Rejected,M,Public,N,2016,,N,,,,1/31/16,1,1/11/16,Haitian; Multiracial American;,2.3,2.7,3.3,2.3,12/12/15,8,632,725,680,2037
1801,,N,N,Wait List,M,Public,N,2017,,N,,,,11/6/16,11,11/8/15,,,,,,1/7/17,8,704,752,659,2115
